EnsemblGeneID	EntrezGeneID
ENSGALG00000009778	426867
ENSGALG00000016412	421925
ENSGALG00000013624	421003
ENSGALG00000009772	426866
ENSGALG00000013626	421004
ENSGALG00000016419	768599
ENSGALG00000016421	421928
ENSGALG00000016424	421929
ENSGALG00000016425	421930
ENSGALG00000013628	421005
ENSGALG00000009770	426865
ENSGALG00000023986	426864
ENSGALG00000013632	421006
ENSGALG00000013637	421007
ENSGALG00000009746	426863
ENSGALG00000016427	421931
ENSGALG00000016433	421932
ENSGALG00000016437	421933
ENSGALG00000026011	428512
ENSGALG00000013640	396217
ENSGALG00000025765	769176
ENSGALG00000026110	
ENSGALG00000013657	
ENSGALG00000016439	428651
ENSGALG00000019517	
ENSGALG00000013660	421009
ENSGALG00000016440	421934
ENSGALG00000016441	421935
ENSGALG00000013672	428513
ENSGALG00000008268	415579
ENSGALG00000016442	421936
ENSGALG00000022882	421010
ENSGALG00000013681	421011
ENSGALG00000008272	415580
ENSGALG00000013697	421012
ENSGALG00000019514	421013
ENSGALG00000027205	
ENSGALG00000013502	430581
ENSGALG00000013772	426252
ENSGALG00000013703	421014
ENSGALG00000027574	421015
ENSGALG00000023969	
ENSGALG00000013708	414798
ENSGALG00000013499	430580
ENSGALG00000028531	
ENSGALG00000012438	
ENSGALG00000013709	421016
ENSGALG00000023981	429380
ENSGALG00000013720	421017
ENSGALG00000013811	426276
ENSGALG00000016443	396161
ENSGALG00000013729	421018
ENSGALG00000016444	421937
ENSGALG00000028682	421019
ENSGALG00000020923	427517
ENSGALG00000027172	
ENSGALG00000013731	421020
ENSGALG00000013745	421023
ENSGALG00000016445	421938
ENSGALG00000016446	421939
ENSGALG00000013748	
ENSGALG00000013753	421025
ENSGALG00000019509	100859046
ENSGALG00000013757	421027
ENSGALG00000026467	395252
ENSGALG00000028368	430409
ENSGALG00000008275	100858087
ENSGALG00000016447	421940
ENSGALG00000013823	426277
ENSGALG00000027501	395667
ENSGALG00000007910	395949
ENSGALG00000007960	416675
ENSGALG00000026181	416676
ENSGALG00000013762	
ENSGALG00000007973	416677
ENSGALG00000007978	416678
ENSGALG00000008003	416679
ENSGALG00000008013	427683
ENSGALG00000008291	415581
ENSGALG00000013775	421029
ENSGALG00000013782	374007
ENSGALG00000020819	100859230
ENSGALG00000013889	421046
ENSGALG00000013887	421045
ENSGALG00000013886	421044
ENSGALG00000027528	100859666
ENSGALG00000016449	421941
ENSGALG00000013872	100859886
ENSGALG00000013880	
ENSGALG00000008036	416681
ENSGALG00000027434	100858113
ENSGALG00000016451	
ENSGALG00000016454	421943
ENSGALG00000016455	421944
ENSGALG00000016456	421945
ENSGALG00000016457	378919
ENSGALG00000022565	431056
ENSGALG00000016459	421946
ENSGALG00000016460	421947
ENSGALG00000023942	
ENSGALG00000008048	
ENSGALG00000008297	415582
ENSGALG00000013867	396409
ENSGALG00000008302	770162
ENSGALG00000027296	416683
ENSGALG00000013863	421040
ENSGALG00000008087	395276
ENSGALG00000013858	421039
ENSGALG00000008103	416684
ENSGALG00000020921	431480
ENSGALG00000027446	100858222
ENSGALG00000016461	395249
ENSGALG00000012833	425858
ENSGALG00000013817	421033
ENSGALG00000012836	770336
ENSGALG00000016462	421948
ENSGALG00000023237	770213
ENSGALG00000016463	421949
ENSGALG00000008315	415584
ENSGALG00000008336	415585
ENSGALG00000016464	396189
ENSGALG00000016467	421950
ENSGALG00000013830	421035
ENSGALG00000016468	
ENSGALG00000008111	427684
ENSGALG00000016465	421952
ENSGALG00000008144	416685
ENSGALG00000013853	421036
ENSGALG00000008153	416686
ENSGALG00000027684	421037
ENSGALG00000027737	768659
ENSGALG00000008162	416687
ENSGALG00000016470	428653
ENSGALG00000013814	421032
ENSGALG00000019873	
ENSGALG00000016471	421954
ENSGALG00000008168	416688
ENSGALG00000008169	395854
ENSGALG00000016473	100316920
ENSGALG00000016475	421956
ENSGALG00000008171	
ENSGALG00000016476	769943
ENSGALG00000016477	421958
ENSGALG00000016478	395954
ENSGALG00000016479	421959
ENSGALG00000013794	421031
ENSGALG00000016480	421960
ENSGALG00000013785	474379
ENSGALG00000008401	416691
ENSGALG00000016481	421961
ENSGALG00000008424	
ENSGALG00000008437	416693
ENSGALG00000013954	
ENSGALG00000008340	429374
ENSGALG00000013932	421051
ENSGALG00000008444	
ENSGALG00000022875	421050
ENSGALG00000022875	769105
ENSGALG00000008449	
ENSGALG00000016483	421965
ENSGALG00000000894	426765
ENSGALG00000014142	768928
ENSGALG00000022874	430750
ENSGALG00000016484	
ENSGALG00000016486	
ENSGALG00000016487	421967
ENSGALG00000016491	396535
ENSGALG00000008413	
ENSGALG00000008405	429466
ENSGALG00000008341	395457
ENSGALG00000008400	374024
ENSGALG00000008399	425900
ENSGALG00000028295	415586
ENSGALG00000013916	770307
ENSGALG00000016492	
ENSGALG00000016493	
ENSGALG00000016494	
ENSGALG00000016495	770342
ENSGALG00000013914	430755
ENSGALG00000016496	
ENSGALG00000016497	421973
ENSGALG00000016498	428656
ENSGALG00000014310	426488
ENSGALG00000019867	421975
ENSGALG00000016499	770429
ENSGALG00000016500	395254
ENSGALG00000008348	373899
ENSGALG00000016501	421976
ENSGALG00000008352	374002
ENSGALG00000008385	415587
ENSGALG00000016502	421977
ENSGALG00000008463	416698
ENSGALG00000008477	416700
ENSGALG00000019866	769795
ENSGALG00000016503	421978
ENSGALG00000016504	421979
ENSGALG00000028729	
ENSGALG00000027367	
ENSGALG00000019015	
ENSGALG00000026341	
ENSGALG00000006489	418435
ENSGALG00000006473	427941
ENSGALG00000013357	426050
ENSGALG00000017622	
ENSGALG00000025892	421048
ENSGALG00000008425	
ENSGALG00000019410	
ENSGALG00000006409	395755
ENSGALG00000013902	
ENSGALG00000006356	418250
ENSGALG00000014615	374016
ENSGALG00000019412	100859472
ENSGALG00000006337	395873
ENSGALG00000008521	
ENSGALG00000006335	395294
ENSGALG00000008549	415590
ENSGALG00000014758	421053
ENSGALG00000019500	
ENSGALG00000008600	415591
ENSGALG00000014762	100858093
ENSGALG00000014770	
ENSGALG00000006332	418248
ENSGALG00000006324	418247
ENSGALG00000023876	776459
ENSGALG00000027616	
ENSGALG00000009279	425485
ENSGALG00000006941	
ENSGALG00000026622	419112
ENSGALG00000006891	419111
ENSGALG00000006833	419110
ENSGALG00000006769	419109
ENSGALG00000016505	421980
ENSGALG00000006753	419108
ENSGALG00000027053	769357
ENSGALG00000014793	428520
ENSGALG00000014795	396339
ENSGALG00000014852	770011
ENSGALG00000014854	396284
ENSGALG00000014847	395805
ENSGALG00000016506	769868
ENSGALG00000016507	421981
ENSGALG00000016508	421982
ENSGALG00000016509	421983
ENSGALG00000006731	419107
ENSGALG00000006726	419106
ENSGALG00000006713	374111
ENSGALG00000023852	
ENSGALG00000006706	419104
ENSGALG00000006690	419098
ENSGALG00000006700	419101
ENSGALG00000006694	419100
ENSGALG00000003674	426076
ENSGALG00000014036	426369
ENSGALG00000016510	421984
ENSGALG00000013967	426368
ENSGALG00000016512	421985
ENSGALG00000014038	426366
ENSGALG00000016513	421986
ENSGALG00000016514	421988
ENSGALG00000016516	421989
ENSGALG00000016517	421990
ENSGALG00000012471	
ENSGALG00000016520	
ENSGALG00000022850	428658
ENSGALG00000016524	428659
ENSGALG00000026239	100857465
ENSGALG00000009866	425522
ENSGALG00000027168	769832
ENSGALG00000013738	374079
ENSGALG00000027998	
ENSGALG00000005870	429525
ENSGALG00000014565	426601
ENSGALG00000026116	
ENSGALG00000003993	421991
ENSGALG00000014575	426612
ENSGALG00000006682	419037
ENSGALG00000006671	419036
ENSGALG00000006656	419035
ENSGALG00000028708	426376
ENSGALG00000006643	418802
ENSGALG00000016531	421992
ENSGALG00000016531	421993
ENSGALG00000014836	421059
ENSGALG00000026973	429432
ENSGALG00000014815	421058
ENSGALG00000013920	426314
ENSGALG00000013926	430764
ENSGALG00000016535	421994
ENSGALG00000022838	770888
ENSGALG00000000451	769589
ENSGALG00000006633	418647
ENSGALG00000006628	418646
ENSGALG00000016536	395929
ENSGALG00000014811	421057
ENSGALG00000006606	418645
ENSGALG00000006576	418644
ENSGALG00000023801	770113
ENSGALG00000006563	396332
ENSGALG00000016555	421995
ENSGALG00000006560	395825
ENSGALG00000008509	374089
ENSGALG00000008499	395319
ENSGALG00000008499	768552
ENSGALG00000008486	768444
ENSGALG00000014801	395134
ENSGALG00000008461	395941
ENSGALG00000019864	421996
ENSGALG00000016556	428660
ENSGALG00000016560	428661
ENSGALG00000014799	421056
ENSGALG00000019862	
ENSGALG00000016564	421998
ENSGALG00000016565	395607
ENSGALG00000008455	374090
ENSGALG00000008439	417730
ENSGALG00000016567	421999
ENSGALG00000014858	
ENSGALG00000015735	
ENSGALG00000014860	396238
ENSGALG00000008427	427851
ENSGALG00000016570	770996
ENSGALG00000014897	421060
ENSGALG00000016572	422000
ENSGALG00000019861	
ENSGALG00000016580	771061
ENSGALG00000008382	374097
ENSGALG00000008382	396368
ENSGALG00000008353	417729
ENSGALG00000008335	417728
ENSGALG00000016582	
ENSGALG00000016583	
ENSGALG00000014904	768430
ENSGALG00000008330	417727
ENSGALG00000016586	422005
ENSGALG00000008328	768780
ENSGALG00000008322	
ENSGALG00000014910	421061
ENSGALG00000014915	421062
ENSGALG00000026651	771117
ENSGALG00000016589	431081
ENSGALG00000008312	417724
ENSGALG00000028239	
ENSGALG00000008309	
ENSGALG00000008306	768821
ENSGALG00000025971	428382
ENSGALG00000008301	417722
ENSGALG00000025831	422006
ENSGALG00000016577	422007
ENSGALG00000019859	422008
ENSGALG00000016591	
ENSGALG00000008295	
ENSGALG00000008298	395440
ENSGALG00000008288	417720
ENSGALG00000008285	417719
ENSGALG00000008280	417718
ENSGALG00000008249	417717
ENSGALG00000008236	417716
ENSGALG00000016595	771180
ENSGALG00000008222	417715
ENSGALG00000008193	427850
ENSGALG00000014920	421063
ENSGALG00000008175	417714
ENSGALG00000016597	422010
ENSGALG00000016599	
ENSGALG00000008167	417712
ENSGALG00000016600	422011
ENSGALG00000016605	422012
ENSGALG00000028967	402783
ENSGALG00000016608	422013
ENSGALG00000016609	422014
ENSGALG00000016610	422015
ENSGALG00000016617	422016
ENSGALG00000016619	422017
ENSGALG00000016620	422019
ENSGALG00000026301	426385
ENSGALG00000016624	422021
ENSGALG00000008154	
ENSGALG00000008132	417709
ENSGALG00000008123	427848
ENSGALG00000014922	373970
ENSGALG00000014935	421064
ENSGALG00000016626	771262
ENSGALG00000016627	395572
ENSGALG00000027028	769240
ENSGALG00000008115	427847
ENSGALG00000008109	
ENSGALG00000029006	417708
ENSGALG00000016630	422022
ENSGALG00000008098	417707
ENSGALG00000016631	422023
ENSGALG00000008081	417706
ENSGALG00000016633	
ENSGALG00000008060	769420
ENSGALG00000016639	422026
ENSGALG00000008050	417705
ENSGALG00000028032	422027
ENSGALG00000016642	
ENSGALG00000008035	417704
ENSGALG00000028138	
ENSGALG00000014936	421067
ENSGALG00000028422	771337
ENSGALG00000016646	422029
ENSGALG00000023661	769352
ENSGALG00000028311	422030
ENSGALG00000027770	
ENSGALG00000019852	422031
ENSGALG00000019852	422032
ENSGALG00000016649	422033
ENSGALG00000016651	422034
ENSGALG00000016653	770947
ENSGALG00000016661	422035
ENSGALG00000008009	417702
ENSGALG00000016662	396392
ENSGALG00000007998	427845
ENSGALG00000014938	421068
ENSGALG00000016664	422037
ENSGALG00000014974	421069
ENSGALG00000016665	422038
ENSGALG00000016666	396329
ENSGALG00000019848	414877
ENSGALG00000019847	414339
ENSGALG00000019846	414876
ENSGALG00000014976	396390
ENSGALG00000016667	414341
ENSGALG00000019845	414343
ENSGALG00000014982	421071
ENSGALG00000019844	414875
ENSGALG00000022817	407777
ENSGALG00000027723	417701
ENSGALG00000016668	407776
ENSGALG00000007959	417700
ENSGALG00000016669	395840
ENSGALG00000022815	395841
ENSGALG00000016670	395363
ENSGALG00000007931	417699
ENSGALG00000019843	414342
ENSGALG00000026552	100858701
ENSGALG00000016672	
ENSGALG00000007905	396478
ENSGALG00000016673	422040
ENSGALG00000007917	
ENSGALG00000014986	100859782
ENSGALG00000014998	768914
ENSGALG00000015004	421074
ENSGALG00000007183	417697
ENSGALG00000016674	422041
ENSGALG00000016676	422043
ENSGALG00000007161	427844
ENSGALG00000015011	421075
ENSGALG00000023625	
ENSGALG00000028853	769652
ENSGALG00000027157	
ENSGALG00000007142	417694
ENSGALG00000016677	428665
ENSGALG00000007098	
ENSGALG00000016678	395111
ENSGALG00000007043	417691
ENSGALG00000016679	422044
ENSGALG00000016680	395713
ENSGALG00000019842	
ENSGALG00000016682	422045
ENSGALG00000016684	395118
ENSGALG00000016690	422046
ENSGALG00000022812	422047
ENSGALG00000016692	422048
ENSGALG00000016697	422049
ENSGALG00000016699	422050
ENSGALG00000015030	421076
ENSGALG00000016701	
ENSGALG00000016704	422052
ENSGALG00000007025	417690
ENSGALG00000027347	426734
ENSGALG00000016705	422053
ENSGALG00000013018	425906
ENSGALG00000026484	373919
ENSGALG00000004897	425204
ENSGALG00000016707	422054
ENSGALG00000016708	422055
ENSGALG00000019839	
ENSGALG00000016709	
ENSGALG00000016710	422058
ENSGALG00000026483	
ENSGALG00000016713	395816
ENSGALG00000004208	425909
ENSGALG00000016715	422060
ENSGALG00000015034	428523
ENSGALG00000013399	426068
ENSGALG00000013182	425953
ENSGALG00000006986	
ENSGALG00000019397	425523
ENSGALG00000015056	428524
ENSGALG00000006975	428128
ENSGALG00000027385	
ENSGALG00000023587	
ENSGALG00000019399	419113
ENSGALG00000023584	
ENSGALG00000008526	417731
ENSGALG00000008539	417733
ENSGALG00000008551	417735
ENSGALG00000016718	
ENSGALG00000016719	422062
ENSGALG00000016720	771715
ENSGALG00000023576	768655
ENSGALG00000008554	769256
ENSGALG00000008560	417737
ENSGALG00000008570	
ENSGALG00000016723	422063
ENSGALG00000016725	428670
ENSGALG00000016726	422064
ENSGALG00000026941	422065
ENSGALG00000029012	
ENSGALG00000016731	422066
ENSGALG00000016732	
ENSGALG00000015064	421077
ENSGALG00000000003	426934
ENSGALG00000008705	417746
ENSGALG00000008694	417745
ENSGALG00000008657	
ENSGALG00000015076	421078
ENSGALG00000015086	421079
ENSGALG00000008641	
ENSGALG00000008635	417741
ENSGALG00000015093	421080
ENSGALG00000019384	769763
ENSGALG00000026092	
ENSGALG00000008612	417739
ENSGALG00000013146	425938
ENSGALG00000015104	428525
ENSGALG00000028694	417747
ENSGALG00000015106	421081
ENSGALG00000019382	427853
ENSGALG00000008740	404538
ENSGALG00000019491	
ENSGALG00000015112	421083
ENSGALG00000015119	421085
ENSGALG00000027861	417748
ENSGALG00000008755	
ENSGALG00000015122	
ENSGALG00000008761	417749
ENSGALG00000008776	770096
ENSGALG00000008797	417750
ENSGALG00000015124	421087
ENSGALG00000008805	417751
ENSGALG00000008814	417752
ENSGALG00000008821	417753
ENSGALG00000008823	417754
ENSGALG00000015128	421088
ENSGALG00000019489	421089
ENSGALG00000015132	414745
ENSGALG00000008836	427854
ENSGALG00000015140	428527
ENSGALG00000008874	
ENSGALG00000008926	417756
ENSGALG00000008941	100859279
ENSGALG00000008953	417757
ENSGALG00000008961	396403
ENSGALG00000008975	417758
ENSGALG00000017398	
ENSGALG00000028069	427856
ENSGALG00000009002	
ENSGALG00000009023	417762
ENSGALG00000009029	417763
ENSGALG00000009066	374143
ENSGALG00000009104	
ENSGALG00000015142	
ENSGALG00000009110	417765
ENSGALG00000009134	417766
ENSGALG00000015143	396277
ENSGALG00000009324	100049619
ENSGALG00000029113	
ENSGALG00000009380	417770
ENSGALG00000015151	421092
ENSGALG00000009385	417771
ENSGALG00000015153	421093
ENSGALG00000015157	421095
ENSGALG00000009390	396134
ENSGALG00000009390	100857418
ENSGALG00000009390	100857491
ENSGALG00000009393	373996
ENSGALG00000009396	417772
ENSGALG00000009398	395332
ENSGALG00000009411	417773
ENSGALG00000026838	417774
ENSGALG00000009424	769935
ENSGALG00000009435	
ENSGALG00000009440	417776
ENSGALG00000009443	417777
ENSGALG00000015163	421096
ENSGALG00000009446	417778
ENSGALG00000009448	395226
ENSGALG00000015169	421097
ENSGALG00000009454	427859
ENSGALG00000009480	417779
ENSGALG00000009485	
ENSGALG00000027876	417780
ENSGALG00000009492	417783
ENSGALG00000009494	417784
ENSGALG00000009497	427860
ENSGALG00000009505	417785
ENSGALG00000009514	
ENSGALG00000009523	417786
ENSGALG00000009530	417787
ENSGALG00000009532	417789
ENSGALG00000009540	417790
ENSGALG00000015181	421098
ENSGALG00000009544	417791
ENSGALG00000009547	
ENSGALG00000009556	417793
ENSGALG00000015183	
ENSGALG00000009572	417794
ENSGALG00000009577	417795
ENSGALG00000009586	417796
ENSGALG00000015186	
ENSGALG00000009595	417797
ENSGALG00000009596	417798
ENSGALG00000009601	417799
ENSGALG00000009603	417800
ENSGALG00000009604	417801
ENSGALG00000009638	417802
ENSGALG00000009665	417804
ENSGALG00000019484	
ENSGALG00000028849	
ENSGALG00000009698	417806
ENSGALG00000015196	421102
ENSGALG00000008497	417807
ENSGALG00000015198	769466
ENSGALG00000009730	417809
ENSGALG00000009739	417810
ENSGALG00000009743	417811
ENSGALG00000027669	
ENSGALG00000015199	
ENSGALG00000015211	421104
ENSGALG00000009747	417812
ENSGALG00000009755	417813
ENSGALG00000009759	417815
ENSGALG00000019361	
ENSGALG00000009773	395644
ENSGALG00000009795	417818
ENSGALG00000009805	771760
ENSGALG00000009808	771773
ENSGALG00000009815	417820
ENSGALG00000009825	417821
ENSGALG00000027682	417822
ENSGALG00000009829	417823
ENSGALG00000015215	421105
ENSGALG00000015219	
ENSGALG00000015220	
ENSGALG00000015226	
ENSGALG00000009835	417824
ENSGALG00000012914	395376
ENSGALG00000009840	417825
ENSGALG00000009842	417828
ENSGALG00000009856	417829
ENSGALG00000009859	417830
ENSGALG00000009867	417831
ENSGALG00000009873	417832
ENSGALG00000026661	417833
ENSGALG00000009875	395851
ENSGALG00000019358	771027
ENSGALG00000009879	771874
ENSGALG00000009885	417836
ENSGALG00000009895	
ENSGALG00000009899	417837
ENSGALG00000009901	427864
ENSGALG00000009903	396054
ENSGALG00000009904	417838
ENSGALG00000009905	
ENSGALG00000009927	417840
ENSGALG00000009934	
ENSGALG00000009940	417842
ENSGALG00000019356	771935
ENSGALG00000009942	395609
ENSGALG00000009945	417843
ENSGALG00000019355	417844
ENSGALG00000009963	396218
ENSGALG00000029135	771226
ENSGALG00000009966	417845
ENSGALG00000009975	417846
ENSGALG00000009975	427865
ENSGALG00000010018	417848
ENSGALG00000010029	417849
ENSGALG00000009959	417850
ENSGALG00000019352	100858458
ENSGALG00000012915	426764
ENSGALG00000019351	
ENSGALG00000010042	417851
ENSGALG00000010044	417852
ENSGALG00000010049	
ENSGALG00000028133	421109
ENSGALG00000015234	
ENSGALG00000015241	432368
ENSGALG00000024487	425711
ENSGALG00000015242	
ENSGALG00000015248	421113
ENSGALG00000010148	771985
ENSGALG00000010152	417854
ENSGALG00000010163	427867
ENSGALG00000010177	417855
ENSGALG00000027799	417856
ENSGALG00000010183	771383
ENSGALG00000015250	421114
ENSGALG00000015254	421115
ENSGALG00000010190	417857
ENSGALG00000010198	408026
ENSGALG00000026925	
ENSGALG00000010200	427868
ENSGALG00000015259	421116
ENSGALG00000010204	772061
ENSGALG00000010208	417859
ENSGALG00000021897	417860
ENSGALG00000010222	417861
ENSGALG00000010223	
ENSGALG00000015261	421117
ENSGALG00000015269	428533
ENSGALG00000010224	417862
ENSGALG00000013621	426199
ENSGALG00000010227	417863
ENSGALG00000010238	417864
ENSGALG00000025941	395646
ENSGALG00000010246	417866
ENSGALG00000015274	421119
ENSGALG00000010253	417867
ENSGALG00000028946	396128
ENSGALG00000026900	770321
ENSGALG00000010265	417868
ENSGALG00000010311	
ENSGALG00000010319	396083
ENSGALG00000010320	417870
ENSGALG00000010325	
ENSGALG00000025913	
ENSGALG00000026490	417871
ENSGALG00000010342	
ENSGALG00000015280	421121
ENSGALG00000022832	
ENSGALG00000026109	
ENSGALG00000010935	
ENSGALG00000010936	417873
ENSGALG00000015321	100858171
ENSGALG00000015325	421124
ENSGALG00000028091	395633
ENSGALG00000010939	417874
ENSGALG00000015340	421126
ENSGALG00000018967	421127
ENSGALG00000010940	417875
ENSGALG00000010958	417877
ENSGALG00000028648	
ENSGALG00000010962	417879
ENSGALG00000015404	430761
ENSGALG00000014432	430990
ENSGALG00000010975	417880
ENSGALG00000015407	429484
ENSGALG00000010992	417881
ENSGALG00000015416	421130
ENSGALG00000027103	100859115
ENSGALG00000011002	
ENSGALG00000022827	428538
ENSGALG00000015419	421131
ENSGALG00000015421	421132
ENSGALG00000015431	421135
ENSGALG00000027213	427871
ENSGALG00000015432	414834
ENSGALG00000015436	421136
ENSGALG00000027633	427872
ENSGALG00000027192	417883
ENSGALG00000028360	427873
ENSGALG00000011159	
ENSGALG00000015444	421137
ENSGALG00000015448	421138
ENSGALG00000015454	421139
ENSGALG00000015450	396153
ENSGALG00000011168	417886
ENSGALG00000011177	417887
ENSGALG00000011198	417888
ENSGALG00000015472	421140
ENSGALG00000011206	396028
ENSGALG00000011207	374272
ENSGALG00000011215	417889
ENSGALG00000011258	374244
ENSGALG00000011269	417890
ENSGALG00000011270	373995
ENSGALG00000011271	417891
ENSGALG00000011274	417892
ENSGALG00000011276	396295
ENSGALG00000019338	
ENSGALG00000011277	417895
ENSGALG00000011280	417896
ENSGALG00000011285	417897
ENSGALG00000011292	417898
ENSGALG00000011293	417899
ENSGALG00000011295	395219
ENSGALG00000011297	417900
ENSGALG00000011309	
ENSGALG00000015476	421141
ENSGALG00000015479	
ENSGALG00000015498	
ENSGALG00000027377	421143
ENSGALG00000015503	421144
ENSGALG00000019336	417904
ENSGALG00000011320	417905
ENSGALG00000011325	417907
ENSGALG00000011327	373913
ENSGALG00000011342	417908
ENSGALG00000011357	417911
ENSGALG00000015504	771074
ENSGALG00000015505	421145
ENSGALG00000015512	420164
ENSGALG00000000062	429406
ENSGALG00000011377	417912
ENSGALG00000000304	395222
ENSGALG00000015516	425199
ENSGALG00000027730	428358
ENSGALG00000015520	420166
ENSGALG00000015521	404297
ENSGALG00000014185	426446
ENSGALG00000011400	417913
ENSGALG00000011406	417914
ENSGALG00000011409	417916
ENSGALG00000011414	417917
ENSGALG00000011421	378924
ENSGALG00000011429	417918
ENSGALG00000014100	426416
ENSGALG00000015522	396158
ENSGALG00000011435	417919
ENSGALG00000015524	428359
ENSGALG00000011456	417920
ENSGALG00000015525	420167
ENSGALG00000011459	
ENSGALG00000015526	428360
ENSGALG00000011479	417922
ENSGALG00000019331	
ENSGALG00000015535	420168
ENSGALG00000011504	417923
ENSGALG00000011514	417924
ENSGALG00000014512	426579
ENSGALG00000015539	
ENSGALG00000026284	417925
ENSGALG00000011531	417926
ENSGALG00000011549	
ENSGALG00000015553	420170
ENSGALG00000011557	417929
ENSGALG00000011559	395348
ENSGALG00000015558	420171
ENSGALG00000015564	420172
ENSGALG00000015565	768864
ENSGALG00000011569	417930
ENSGALG00000022810	
ENSGALG00000011264	426312
ENSGALG00000015574	420174
ENSGALG00000022809	100858709
ENSGALG00000015607	420176
ENSGALG00000011582	427877
ENSGALG00000011594	373902
ENSGALG00000015629	378918
ENSGALG00000028373	417931
ENSGALG00000011614	427878
ENSGALG00000027615	420178
ENSGALG00000022801	428363
ENSGALG00000015622	
ENSGALG00000019470	420179
ENSGALG00000015632	420180
ENSGALG00000022800	431181
ENSGALG00000015633	378896
ENSGALG00000015634	420181
ENSGALG00000015637	420182
ENSGALG00000026505	420183
ENSGALG00000015644	420184
ENSGALG00000019468	420185
ENSGALG00000015646	420187
ENSGALG00000015647	420188
ENSGALG00000027598	420189
ENSGALG00000015653	420190
ENSGALG00000015658	420191
ENSGALG00000015659	374241
ENSGALG00000011633	417932
ENSGALG00000011643	417933
ENSGALG00000015661	395369
ENSGALG00000011651	417934
ENSGALG00000011662	417935
ENSGALG00000015670	428364
ENSGALG00000015673	
ENSGALG00000015678	420192
ENSGALG00000011682	417936
ENSGALG00000015732	396333
ENSGALG00000015734	
ENSGALG00000022798	420193
ENSGALG00000029116	100858788
ENSGALG00000015736	396095
ENSGALG00000011717	417937
ENSGALG00000027364	428365
ENSGALG00000015744	770339
ENSGALG00000015747	
ENSGALG00000011722	417938
ENSGALG00000011724	417939
ENSGALG00000025727	
ENSGALG00000015755	420194
ENSGALG00000015758	420195
ENSGALG00000027917	420196
ENSGALG00000015764	420197
ENSGALG00000019459	420198
ENSGALG00000015767	374165
ENSGALG00000027545	420199
ENSGALG00000015782	420200
ENSGALG00000011727	769745
ENSGALG00000025735	378929
ENSGALG00000011738	417941
ENSGALG00000015788	420201
ENSGALG00000015794	420202
ENSGALG00000015797	420203
ENSGALG00000015814	420204
ENSGALG00000015817	420205
ENSGALG00000015818	420206
ENSGALG00000011739	417942
ENSGALG00000015820	100858989
ENSGALG00000011740	395912
ENSGALG00000028560	417943
ENSGALG00000011742	427879
ENSGALG00000011745	427880
ENSGALG00000011747	
ENSGALG00000026738	404299
ENSGALG00000026738	417947
ENSGALG00000026738	417955
ENSGALG00000026738	427881
ENSGALG00000026738	427891
ENSGALG00000026738	427895
ENSGALG00000026738	100858459
ENSGALG00000011794	417959
ENSGALG00000011796	417960
ENSGALG00000011798	417961
ENSGALG00000011799	417962
ENSGALG00000011800	417963
ENSGALG00000011802	769937
ENSGALG00000011803	417964
ENSGALG00000019455	
ENSGALG00000011809	417965
ENSGALG00000011814	417966
ENSGALG00000027638	420208
ENSGALG00000015857	420209
ENSGALG00000015862	396257
ENSGALG00000011826	
ENSGALG00000011838	417968
ENSGALG00000015868	420210
ENSGALG00000015869	420212
ENSGALG00000011847	417969
ENSGALG00000011854	
ENSGALG00000011856	770530
ENSGALG00000011857	417971
ENSGALG00000011859	417972
ENSGALG00000028016	770082
ENSGALG00000019325	417973
ENSGALG00000011863	417974
ENSGALG00000011866	417975
ENSGALG00000011867	417976
ENSGALG00000019324	
ENSGALG00000011872	417979
ENSGALG00000011878	
ENSGALG00000011894	
ENSGALG00000011897	770755
ENSGALG00000011898	427898
ENSGALG00000011900	396547
ENSGALG00000011908	
ENSGALG00000011913	427899
ENSGALG00000022790	420213
ENSGALG00000015881	420214
ENSGALG00000011914	417982
ENSGALG00000015886	
ENSGALG00000019322	417983
ENSGALG00000027568	100857803
ENSGALG00000011916	395304
ENSGALG00000015896	396116
ENSGALG00000015899	420215
ENSGALG00000015905	420216
ENSGALG00000015909	420217
ENSGALG00000015912	374246
ENSGALG00000011918	417984
ENSGALG00000015913	420218
ENSGALG00000011919	
ENSGALG00000011931	417986
ENSGALG00000011932	395767
ENSGALG00000015914	396519
ENSGALG00000011934	770448
ENSGALG00000011944	417989
ENSGALG00000000049	425183
ENSGALG00000015915	770964
ENSGALG00000015918	420219
ENSGALG00000019451	420220
ENSGALG00000011947	417990
ENSGALG00000011950	374009
ENSGALG00000028264	420221
ENSGALG00000015920	420222
ENSGALG00000015924	428369
ENSGALG00000015926	395503
ENSGALG00000011953	417991
ENSGALG00000015927	771075
ENSGALG00000015929	428371
ENSGALG00000011957	417992
ENSGALG00000011958	396342
ENSGALG00000011965	
ENSGALG00000011966	417997
ENSGALG00000015930	420223
ENSGALG00000015940	420224
ENSGALG00000011970	417998
ENSGALG00000011976	417999
ENSGALG00000015943	428372
ENSGALG00000015947	420225
ENSGALG00000015954	404771
ENSGALG00000011992	418000
ENSGALG00000015955	395449
ENSGALG00000011993	418001
ENSGALG00000012003	418002
ENSGALG00000012007	418003
ENSGALG00000026753	770634
ENSGALG00000015957	420226
ENSGALG00000015965	420227
ENSGALG00000012013	
ENSGALG00000015968	420228
ENSGALG00000012024	
ENSGALG00000015975	420229
ENSGALG00000015980	414835
